project_id,bucket_month,event_type,amount
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-01-01 00:00:00.000000 UTC,FORKED,55.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-10-01 00:00:00.000000 UTC,ISSUE_REOPENED,4.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,69.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-12-01 00:00:00.000000 UTC,FORKED,5.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,51.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-03-01 00:00:00.000000 UTC,STARRED,10.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,105.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,39.0
fY-OQ-do-d63891xc7h50Ql9xYWksuN5cQiMyrm9VxM=,2024-11-01 00:00:00.000000 UTC,ISSUE_COMMENT,8.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,104.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-11-01 00:00:00.000000 UTC,COMMIT_CODE,152.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,36.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-05-01 00:00:00.000000 UTC,ISSUE_CLOSED,33.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,15.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-07-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,9.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,1110.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,28.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-12-01 00:00:00.000000 UTC,ISSUE_COMMENT,1260.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,10.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,216.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-05-01 00:00:00.000000 UTC,ISSUE_OPENED,46.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-08-01 00:00:00.000000 UTC,STARRED,24.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-04-01 00:00:00.000000 UTC,ISSUE_OPENED,27.0
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,2024-09-01 00:00:00.000000 UTC,ISSUE_OPENED,75.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-12-01 00:00:00.000000 UTC,COMMIT_CODE,357.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-05-01 00:00:00.000000 UTC,STARRED,10.0
WT7Lsfb_KeEt4RyjfhfXuxFrMEhc2OJW7-LcS3gLdME=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,2.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-03-01 00:00:00.000000 UTC,STARRED,3.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-12-01 00:00:00.000000 UTC,ISSUE_OPENED,20.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-10-01 00:00:00.000000 UTC,FORKED,72.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,178.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-01-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,175.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-02-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,12.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,36.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,90.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,156.0
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,2024-12-01 00:00:00.000000 UTC,ISSUE_COMMENT,35.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-04-01 00:00:00.000000 UTC,ISSUE_OPENED,75.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-11-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,21.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_REOPENED,1.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,1660.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-09-01 00:00:00.000000 UTC,STARRED,12.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-05-01 00:00:00.000000 UTC,COMMIT_CODE,106.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-03-01 00:00:00.000000 UTC,COMMIT_CODE,69.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,15.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-01-01 00:00:00.000000 UTC,ISSUE_OPENED,30.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-01-01 00:00:00.000000 UTC,COMMIT_CODE,365.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-03-01 00:00:00.000000 UTC,ISSUE_OPENED,33.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,145.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-05-01 00:00:00.000000 UTC,COMMIT_CODE,740.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-08-01 00:00:00.000000 UTC,COMMIT_CODE,175.0
wV2X-YoRtKKe8l64B030vCC8JLhlFQxaafqSubSsl3w=,2024-01-01 00:00:00.000000 UTC,STARRED,15.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,296.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,201.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-08-01 00:00:00.000000 UTC,FORKED,36.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,102.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,58.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,41.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-07-01 00:00:00.000000 UTC,FORKED,45.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,74.0
qHEjczna6kDTLN1fGMLq2d6rwKqfRU0mufHsRXr5cqA=,2024-07-01 00:00:00.000000 UTC,COMMIT_CODE,24.0
YVD9NruuwKCsQX_FPmSMN8A6m2F53PxYxW14W1eVFLU=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,22.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-10-01 00:00:00.000000 UTC,ISSUE_CLOSED,252.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-03-01 00:00:00.000000 UTC,ISSUE_CLOSED,45.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,645.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,114.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,42.0
YVD9NruuwKCsQX_FPmSMN8A6m2F53PxYxW14W1eVFLU=,2024-05-01 00:00:00.000000 UTC,ISSUE_CLOSED,4.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-06-01 00:00:00.000000 UTC,ISSUE_OPENED,105.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-07-01 00:00:00.000000 UTC,STARRED,32.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-04-01 00:00:00.000000 UTC,ISSUE_COMMENT,351.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,114.0
fY-OQ-do-d63891xc7h50Ql9xYWksuN5cQiMyrm9VxM=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,22.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-12-01 00:00:00.000000 UTC,ISSUE_CLOSED,10.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-07-01 00:00:00.000000 UTC,FORKED,25.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,34.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,69.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,3.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,12.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-10-01 00:00:00.000000 UTC,ISSUE_REOPENED,6.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-05-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,16.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-10-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,9.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-01-01 00:00:00.000000 UTC,COMMIT_CODE,420.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-07-01 00:00:00.000000 UTC,STARRED,12.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-12-01 00:00:00.000000 UTC,ISSUE_CLOSED,20.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,620.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,60.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,245.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,66.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-05-01 00:00:00.000000 UTC,COMMIT_CODE,306.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-05-01 00:00:00.000000 UTC,ISSUE_OPENED,384.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,45.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,60.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-08-01 00:00:00.000000 UTC,ISSUE_OPENED,66.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_REOPENED,50.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-09-01 00:00:00.000000 UTC,ISSUE_OPENED,69.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-05-01 00:00:00.000000 UTC,FORKED,76.0
rrqUDy2n7xxF-Ese7VHsfoT9GqaThYKWoLtPyZBQCxw=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,5.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,159.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_REOPENED,55.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,42.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-11-01 00:00:00.000000 UTC,FORKED,42.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-08-01 00:00:00.000000 UTC,FORKED,3.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-07-01 00:00:00.000000 UTC,ISSUE_CLOSED,50.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-12-01 00:00:00.000000 UTC,FORKED,30.0
qHEjczna6kDTLN1fGMLq2d6rwKqfRU0mufHsRXr5cqA=,2024-11-01 00:00:00.000000 UTC,COMMIT_CODE,4.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-09-01 00:00:00.000000 UTC,ISSUE_COMMENT,28.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-08-01 00:00:00.000000 UTC,ISSUE_REOPENED,3.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_REOPENED,45.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-02-01 00:00:00.000000 UTC,ISSUE_COMMENT,87.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-09-01 00:00:00.000000 UTC,ISSUE_COMMENT,387.0
_n9FHvFlG0nkjzzws25GuLhG6dj3bgWwiuxPwy5M4Hw=,2024-12-01 00:00:00.000000 UTC,ISSUE_COMMENT,4.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,24.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,66.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,339.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,230.0
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,2024-05-01 00:00:00.000000 UTC,COMMIT_CODE,735.0
rrqUDy2n7xxF-Ese7VHsfoT9GqaThYKWoLtPyZBQCxw=,2024-10-01 00:00:00.000000 UTC,ISSUE_CLOSED,7.0
qHEjczna6kDTLN1fGMLq2d6rwKqfRU0mufHsRXr5cqA=,2024-11-01 00:00:00.000000 UTC,ISSUE_OPENED,4.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-12-01 00:00:00.000000 UTC,ISSUE_COMMENT,12.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-03-01 00:00:00.000000 UTC,FORKED,5.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-09-01 00:00:00.000000 UTC,FORKED,35.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,38.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,138.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,32.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,444.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-05-01 00:00:00.000000 UTC,ISSUE_REOPENED,3.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,750.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,428.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,2024-08-01 00:00:00.000000 UTC,FORKED,8.0
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,110.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,41.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-10-01 00:00:00.000000 UTC,ISSUE_CLOSED,158.0
_n9FHvFlG0nkjzzws25GuLhG6dj3bgWwiuxPwy5M4Hw=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,2.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-12-01 00:00:00.000000 UTC,ISSUE_CLOSED,36.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-08-01 00:00:00.000000 UTC,ISSUE_COMMENT,114.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,20.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,27.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,68.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-08-01 00:00:00.000000 UTC,ISSUE_CLOSED,15.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-11-01 00:00:00.000000 UTC,STARRED,2.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-09-01 00:00:00.000000 UTC,ISSUE_CLOSED,123.0
rrqUDy2n7xxF-Ese7VHsfoT9GqaThYKWoLtPyZBQCxw=,2024-03-01 00:00:00.000000 UTC,COMMIT_CODE,83.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-11-01 00:00:00.000000 UTC,ISSUE_CLOSED,69.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-11-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,25.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-03-01 00:00:00.000000 UTC,ISSUE_COMMENT,45.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-06-01 00:00:00.000000 UTC,ISSUE_CLOSED,15.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,412.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-07-01 00:00:00.000000 UTC,ISSUE_COMMENT,1272.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,298.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-10-01 00:00:00.000000 UTC,ISSUE_COMMENT,360.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,680.0
WT7Lsfb_KeEt4RyjfhfXuxFrMEhc2OJW7-LcS3gLdME=,2024-04-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_COUNT,8.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,6.0
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,2024-07-01 00:00:00.000000 UTC,ISSUE_COMMENT,55.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-05-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,5.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,1150.0
8uJO7UNZda7b68AlyerXGkdWZfPsS8_DcYNhtk4afbs=,2024-01-01 00:00:00.000000 UTC,STARRED,8.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-02-01 00:00:00.000000 UTC,ISSUE_REOPENED,5.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-06-01 00:00:00.000000 UTC,COMMIT_CODE,755.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,102.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-06-01 00:00:00.000000 UTC,COMMIT_CODE,192.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,24.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-06-01 00:00:00.000000 UTC,COMMIT_CODE,66.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-10-01 00:00:00.000000 UTC,FORKED,70.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,48.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,54.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-04-01 00:00:00.000000 UTC,ISSUE_CLOSED,15.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-11-01 00:00:00.000000 UTC,ISSUE_CLOSED,165.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-08-01 00:00:00.000000 UTC,ISSUE_COMMENT,120.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-06-01 00:00:00.000000 UTC,FORKED,10.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-08-01 00:00:00.000000 UTC,COMMIT_CODE,12.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-08-01 00:00:00.000000 UTC,FORKED,12.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-03-01 00:00:00.000000 UTC,ISSUE_CLOSED,24.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-01-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_COUNT,16.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-11-01 00:00:00.000000 UTC,FORKED,21.0
